genome	precision	recall	predicted_size	correctly_predicted	real_size
1220_B	NA	0.0	0	0	5152746
1030827	NA	0.0	0	0	4401233
1285_D	NA	0.0	0	0	4107932
1036686	NA	0.0	0	0	4591985
1286_BA	NA	0.0	0	0	4658572
evo_1036686.021	NA	0.0	0	0	4393264
1048987	NA	0.0	0	0	3087021
1021_AI	NA	0.0	0	0	5151344
evo_1052962.017	NA	0.0	0	0	2623093
1139_Q	NA	0.0	0	0	6609881
1286_CD	NA	0.0	0	0	5159159
1286_AS	NA	0.0	0	0	4213272
evo_1052956.019	NA	0.0	0	0	2583493
1220_T	NA	0.0	0	0	5811062
1285_BS	NA	0.0	0	0	5333373
1139_CA	NA	0.0	0	0	4365427
1021_I	NA	0.0	0	0	7482256
1285_BB	NA	0.0	0	0	3945713
1053010	NA	0.0	0	0	7479360
evo_1036569.002	NA	0.0	0	0	3128277
evo_1030719.036	NA	0.0	0	0	4419864
1052980	NA	0.0	0	0	4908221
evo_1048975.035	NA	0.0	0	0	4527439
evo_1030719.009	NA	0.0	0	0	4997566
1365_P	NA	0.0	0	0	5897650
1048915	NA	0.0	0	0	5643120
1287_CH	NA	0.0	0	0	6520128
evo_1036686.005	NA	0.0	0	0	4246250
evo_1036569.006	NA	0.0	0	0	3130311
1287_AO	NA	0.0	0	0	5863944
1286_T	NA	0.0	0	0	4720348
1286_BN	NA	0.0	0	0	4000292
evo_1048963.008	NA	0.0	0	0	5171052
evo_1030827.038	NA	0.0	0	0	4221455
1286_F	NA	0.0	0	0	3765568
1220_BL	NA	0.0	0	0	6060169
1021_BA	NA	0.0	0	0	4427657
1286_U	NA	0.0	0	0	4001074
1220_U	NA	0.0	0	0	6057962
1220_F	NA	0.0	0	0	4726632
1287_BF	NA	0.0	0	0	5139341
1139_BH	NA	0.0	0	0	4449724
1287_AL	NA	0.0	0	0	4795224
1285_CD	NA	0.0	0	0	3367037
evo_1220_W.027	NA	0.0	0	0	4757622
1286_AL	NA	0.0	0	0	5256614
1286_A	NA	0.0	0	0	3423756
1286_CN	NA	0.0	0	0	4980070
1139_AP	NA	0.0	0	0	5219205
1139_BD	NA	0.0	0	0	5359561
1220_D	NA	0.0	0	0	8154913
evo_1030719.013	NA	0.0	0	0	4830853
1048909	NA	0.0	0	0	5643643
1220_CG	NA	0.0	0	0	3757101
1139_R	NA	0.0	0	0	6582214
1021_AN	NA	0.0	0	0	7733870
1286_BO	NA	0.0	0	0	5029833
1285_CN	NA	0.0	0	0	4656265
1285_CL	NA	0.0	0	0	3366176
evo_1036674.014	NA	0.0	0	0	3046105
1021_B	NA	0.0	0	0	3621509
1048975	NA	0.0	0	0	4449882
1287_G	NA	0.0	0	0	7719546
1286_I	NA	0.0	0	0	4462938
1139_CD	NA	0.0	0	0	6848441
evo_1036569.014	NA	0.0	0	0	3128768
1220_AP	NA	0.0	0	0	5301455
1139_AZ	NA	0.0	0	0	7585659
1052956	NA	0.0	0	0	2511428
1021_AZ	NA	0.0	0	0	7187123
evo_1030827.025	NA	0.0	0	0	4548799
evo_1036686.032	NA	0.0	0	0	4640662
evo_1036569.038	NA	0.0	0	0	3386954
1220_BQ	NA	0.0	0	0	6033766
1021_AE	NA	0.0	0	0	7717063
1287_CD	NA	0.0	0	0	3944751
evo_1030719.028	NA	0.0	0	0	4482932
1052989	NA	0.0	0	0	4907445
evo_1030719.021	NA	0.0	0	0	4758244
1052983	NA	0.0	0	0	5066578
1053016	NA	0.0	0	0	7620688
1285_AP	NA	0.0	0	0	3953001
1287_AE	NA	0.0	0	0	4266455
evo_1030719.003	NA	0.0	0	0	5023578
1021_AC	NA	0.0	0	0	5492341
1287_BM	NA	0.0	0	0	4782583
evo_1052962.028	NA	0.0	0	0	2593072
1287_CP	NA	0.0	0	0	4568973
1220_BH	NA	0.0	0	0	6540465
1286_AA	NA	0.0	0	0	3783235
1220_H	NA	0.0	0	0	6769685
1139_BK	NA	0.0	0	0	4731115
1036569	NA	0.0	0	0	3543650
1285_AV	NA	0.0	0	0	5013129
1220_BM	NA	0.0	0	0	8252076
1287_AW	NA	0.0	0	0	4714683
1286_CI	NA	0.0	0	0	4104131
evo_1030719.011	NA	0.0	0	0	4838433
1286_BI	NA	0.0	0	0	4878741
1220_CH	NA	0.0	0	0	7580532
1053019	NA	0.0	0	0	7651985
evo_1052962.015	NA	0.0	0	0	2701961
1286_CR	NA	0.0	0	0	4218784
1021_AR	NA	0.0	0	0	4573036
1285_CJ	NA	0.0	0	0	4299213
1220_AI	NA	0.0	0	0	8258662
1139_BM	NA	0.0	0	0	4787236
1287_O	NA	0.0	0	0	5489893
1139_BT	NA	0.0	0	0	5219571
1287_F	NA	0.0	0	0	5808966
1365_O	NA	0.0	0	0	5892554
1139_BZ	NA	0.0	0	0	5095657
1030719	NA	0.0	0	0	4376331
evo_1030719.037	NA	0.0	0	0	4462894
1021_R	NA	0.0	0	0	7759353
1287_BG	NA	0.0	0	0	4784426
evo_1048987.039	NA	0.0	0	0	3009458
1287_BU	NA	0.0	0	0	3952383
evo_1220_W.003	NA	0.0	0	0	4781739
evo_1052956.014	NA	0.0	0	0	2564959
evo_1036662.016	NA	0.0	0	0	3839230
1285_CQ	NA	0.0	0	0	5868696
1053007	NA	0.0	0	0	7310196
1285_N	NA	0.0	0	0	6526026
1139_AJ	NA	0.0	0	0	5518083
1365_I	NA	0.0	0	0	3611219
1139_AN	NA	0.0	0	0	4786366
1287_P	NA	0.0	0	0	3754388
1052986	NA	0.0	0	0	4932946
evo_1036686.006	NA	0.0	0	0	4259603
1286_AZ	NA	0.0	0	0	3764595
evo_1048975.038	NA	0.0	0	0	4492770
1139_CE	NA	0.0	0	0	3604947
evo_1030719.017	NA	0.0	0	0	4711147
