genome	precision	recall	predicted_size	correctly_predicted	real_size
1036770	0.9949153463621022	0.9979088766951165	2318152	2306365	2311198
1030761	0.9993908359125354	0.9978619517458144	3027099	3025255	3031737
1220_Y	0.9730150996957554	0.9977811009944407	3696697	3596942	3604941
1049059	0.9867609848088389	0.9977575743369214	4356744	4299065	4308727
1139_BV	1.0	0.997750078382171	3812425	3812425	3821022
1220_BT	0.9996073426433033	0.9977247128783857	4059519	4057925	4067179
1285_AN	0.9534723106450239	0.9976388838512211	4500159	4290777	4300932
1036719	1.0	0.9976376101174123	6601396	6601396	6617028
1035987	0.9599369276602362	0.9976183109222665	2109324	2024818	2029652
1036638	0.7713380385571151	0.9975944546492942	2115096	1631454	1635388
1220_CE	0.8981311469606313	0.9975649843016293	4632574	4160659	4170815
1286_V	1.0	0.9975549715057224	6049723	6049723	6064551
1286_CF	0.9655387022906243	0.9974704740321282	4179210	4035189	4045422
1286_AU	0.9929580511462547	0.997451828281772	4553569	4521503	4533054
1048855	0.9990614827135433	0.9973208421344112	4729801	4725362	4738056
1036590	0.9987971240917187	0.9973000319777016	4184139	4179106	4190420
1021_O	0.9584725948789372	0.997183147080051	6769337	6488224	6506552
1220_BE	1.0	0.9970621592247868	4805367	4805367	4819526
1287_D	0.9235224327027386	0.9970252482483478	4723372	4362140	4375155
1286_AE	0.9996704632139148	0.9968635621995855	4703572	4702022	4716816
1139_AO	1.0	0.9967253006556103	5352678	5352678	5370264
1285_I	0.992142871879209	0.9964665116356171	3392970	3366311	3378248
1285_M	0.9833334977927023	0.9964453069340743	5269792	5181963	5200449
1048879	0.9864385901428693	0.996382716450837	9442971	9314911	9348728
1287_AF	1.0	0.9962671067551334	3549620	3549620	3562920
1139_CK	0.997520029359731	0.9962373375449175	6561368	6545096	6569816
1048873	0.9778686703893502	0.9962363254984756	8931908	8734233	8767230
1285_BL	0.9843719167473102	0.9959866156715413	4545727	4474686	4492717
1139_BG	0.955469566548834	0.9958669743740616	6008520	5740958	5764784
1286_AG	0.9882895551266317	0.9956775763355298	4694954	4639974	4660117
1139_AR	0.9997328860064321	0.995526156481167	4586057	4584832	4605436
1021_T	1.0	0.9955029094747364	3449989	3449989	3465574
1021_AH	0.988872942297785	0.9953719572228411	5799916	5735380	5762047
1286_AN	1.0	0.995297538587637	3516641	3516641	3533256
1139_AQ	0.9988102077292043	0.9951860939376085	4386480	4381261	4402454
1049211	0.9449868537615161	0.9951471830374411	3735289	3529799	3547012
1030791	0.9945788586494007	0.9951453978873412	4270134	4246985	4267703
1030725	0.9679443133357698	0.9950551492047764	3469556	3358337	3375026
1030845	0.9123898286792724	0.9950427340109611	7227380	6594188	6627040
1285_BW	0.9921010503230749	0.9950410799363251	5690630	5645680	5673816
1049071	0.9933820407208972	0.9950281047284913	4978574	4945626	4970338
1036551	0.9924057188161151	0.9945206447282642	3120506	3096808	3113870
1220_L	1.0	0.9943647201266648	10676494	10676494	10737000
1036002	0.9268469815093869	0.9943521059355233	4447554	4122202	4145616
1287_I	0.9995119906134243	0.9943505919325651	4667943	4665665	4692173
1048990	1.0	0.994302818176627	3256120	3256120	3274777
1030758	1.0	0.9942965875203064	2961754	2961754	2978743
1139_G	0.999611179966905	0.9942367006631511	6182809	6180405	6216231
1220_AB	0.9679581616765709	0.9942006280173549	4108004	3976376	3999571
1030965	0.9994217363016271	0.9941851228714933	4740052	4737311	4765019
1030794	0.974544278158816	0.9941631880000522	9607231	9362672	9417641
1220_AS	0.9831416749524948	0.9941133914399061	2636027	2591588	2606934
1285_E	1.0	0.9940396758430323	4132712	4132712	4157492
1139_BU	1.0	0.9940321019871095	3691873	3691873	3714038
1048867	1.0	0.9940100576118092	7052229	7052229	7094726
1049080	0.9966658478154312	0.9938798737028482	6093903	6073585	6110985
1286_E	0.9933560057225264	0.9938347242623616	5750607	5712400	5747837
1048960	0.9721527594871296	0.9935709575652494	3994148	3882922	3908047
1035975	0.9853285942237366	0.993448747657198	6335930	6242973	6284142
1287_C	0.9995382654878617	0.9934126980099384	4112753	4110854	4138113
1285_BN	0.937090395604862	0.9932864816785711	4759623	4460197	4490343
1220_N	1.0	0.9930014281910651	3647471	3647471	3673178
1220_CD	0.989959376002329	0.9929861177590785	6244831	6182129	6225796
1048984	0.9948139916476147	0.9928355281669907	6061502	6030067	6073581
1287_BR	0.6835029309598649	0.9927574608870179	8348289	5706080	5747708
1048657	0.998282322562738	0.9926858433274395	3804556	3798021	3826005
1048981	0.9541475169702746	0.9925793539615323	4466781	4261968	4293831
1049077	0.9734091176940769	0.9923913925352896	4284965	4171024	4203003
1021_BF	0.9998088354845149	0.9923078519365668	6026223	6025071	6071776
1048876	0.9978403888529593	0.99226104592699	8946518	8927197	8996823
1286_AB	0.9846185781135625	0.9921472568680743	4831933	4757611	4795267
1049062	1.0	0.9920541691277072	3302090	3302090	3328538
1287_AG	1.0	0.9919920274712808	3834320	3834320	3865273
1220_I	0.9938997772695872	0.9917608138668033	6716640	6675667	6731126
1285_BT	0.9997638416888991	0.9916544785031466	5174495	5173273	5216810
1036698	0.8842262551930887	0.9915624989949439	3835386	3391349	3420207
1220_BK	0.9995083805915603	0.9915507469266757	3685778	3683966	3715358
1286_CK	0.9530860437902692	0.991546609618423	5319675	5070108	5113333
1285_U	0.9505389381342398	0.991439648473532	5224069	4965681	5008556
1139_AS	0.9989647955255095	0.9914039618526386	6248041	6241573	6295691
1030713	0.9930686894049909	0.9913178125994209	2478752	2461571	2483130
1220_V	1.0	0.9913050354506642	6255451	6255451	6310319
1030764	0.9970615763567813	0.9911935645230273	4688228	4674452	4715983
1048894	0.9992376005986106	0.9911693274776732	5234789	5230798	5277401
1030788	0.8880503378609774	0.9908811175358132	3387192	3007997	3035679
1139_BI	0.9804343478387136	0.9908152596657184	4855141	4760147	4804273
1220_AL	0.9991096502466834	0.9907649874399271	4612794	4608687	4651645
1286_W	0.991041109864997	0.9907528579129298	4873818	4830154	4875236
1035990	0.966770427402753	0.9905700088135251	5968539	5770207	5825138
1048771	0.9979703075133359	0.9905337276655736	3886303	3878415	3915480
1036677	0.9996671864116065	0.9905078588070982	3166938	3165884	3196223
1049065	0.9945792657180115	0.9904727617715553	3753735	3733387	3769298
1036008	0.9950351514485009	0.990409785479418	3491748	3474412	3508055
1021_U	1.0	0.9903771058893198	5759750	5759750	5815714
1139_CL	0.9958046047777688	0.9901868820836754	4962107	4941289	4990259
1035912	0.9759485795078714	0.9900759741063134	967552	944281	953746
1139_BO	0.9674630168581569	0.9899531513832431	5133420	4966394	5016797
1286_AQ	0.9567538404101293	0.989900964580024	3074932	2941953	2971967
1036758	1.0	0.9898705475680804	3989306	3989306	4030129
1049053	0.9939566301542506	0.9898624732773329	4808410	4779351	4828298
1049023	0.9859867504056024	0.9895404037989624	5941163	5857908	5919827
1049008	0.9900145891432974	0.9895150958715521	5176452	5124763	5179065
1285_T	0.9995872268623885	0.9894795072496908	3696946	3695420	3734711
1036632	0.9956931279294033	0.9893090057208497	4169151	4151195	4196055
1035924	0.9918443740091444	0.9892842399779836	869829	862735	872080
1036587	0.9993576215278843	0.9891431127546603	3912024	3909511	3952422
1049047	0.9993344230182151	0.9891386800476164	3144640	3142547	3177054
1220_R	0.9997378650307773	0.9889616156662823	5745132	5743626	5807734
1286_AD	1.0	0.9888294618376181	4275397	4275397	4323695
1285_G	0.9943790460987914	0.9887343522584514	4792425	4765487	4819785
1021_G	0.9989342253471728	0.9886622544862846	6187049	6180455	6251331
1021_Y	0.9958288448439498	0.9885797997313319	5493682	5470767	5533966
1030722	0.9969082754547017	0.9884725282053153	3152286	3142540	3179188
1036656	0.9914197013000613	0.9883655221336308	3399532	3370363	3410037
1286_AM	0.904992993157633	0.9883273749591506	8414632	7615183	7705122
1048948	1.0	0.9882338941660975	3820196	3820196	3865680
1286_BL	1.0	0.9881860750932709	3293389	3293389	3332762
1048786	0.9853136255623142	0.9881854396540508	5018325	4944624	5003741
1030731	0.9947362073152817	0.9881355672144292	3042863	3026846	3063189
1139_BS	0.9134884827975449	0.9879093320964276	4243435	3876329	3923770
1049041	0.9996334309361544	0.9877672760285527	4924038	4922233	4983191
1036548	0.9620842042841948	0.9876738065173136	6225954	5989892	6064646
1139_AH	0.9895523511748443	0.9876068401119307	5618489	5559789	5629557
1220_BI	0.9931152802499039	0.9875689231208544	8072224	8016649	8117559
1036746	0.9991744254413228	0.9871455329927303	2377738	2375775	2406712
1030875	0.9892974759059749	0.9871016808614621	3634096	3595202	3642180
1220_BU	1.0	0.9870466589373385	8964644	8964644	9082290
evo_1036569.031	1.0	0.9867137760987341	3327485	3327485	3372290
1049044	0.9986582631274666	0.9866533335506912	4787824	4781400	4846079
1035945	0.9882868507592183	0.9866438130211445	2829555	2796412	2834267
1287_AT	0.9971035802522373	0.9865685515867244	6632326	6613116	6703149
1048900	1.0	0.9865146013923856	5118678	5118678	5188649
1035915	0.9960447349742706	0.9864511295301829	1262368	1257375	1274645
1036725	0.9410913942844495	0.9863195637875798	2222918	2091969	2120985
1286_BX	0.9852532175481741	0.9859727775379459	4587577	4519925	4584229
1286_BC	0.9964231369199857	0.9857848174845001	5332326	5313253	5389871
1286_AY	0.9940762353054315	0.9855918183185441	3493893	3473196	3523970
1285_A	0.9980335185450941	0.9855822938266644	6473491	6460761	6555273
1036596	0.9499925683652932	0.9854927186414383	5220924	4959839	5032852
1036710	0.9988048823973342	0.9854313370029422	4913324	4907452	4980004
1030734	0.9739976567129744	0.9850007439061358	5084311	4952107	5027516
1139_CH	0.9807420644523454	0.9849766947793761	3867912	3793424	3851283
1035996	0.9985022034945553	0.9846135219735364	3518502	3513232	3568133
1220_AF	0.9846797257586268	0.9845650572341378	4524919	4455596	4525446
1036623	0.9845071867625523	0.9844318927953203	2144220	2111000	2144384
1048891	0.9969883528130986	0.9843032233056284	3688015	3676908	3735544
1048936	0.9899462773387558	0.9838062974965228	6692148	6624867	6733914
1036545	1.0	0.9837558143514896	4167470	4167470	4236285
1286_BG	0.998949826346917	0.9836005515639742	5087730	5082387	5167125
1036764	0.9994658533315681	0.9835220615346798	2401962	2400679	2440900
1049026	0.9960628364248778	0.9834966288570796	3287138	3274196	3329138
1286_CH	0.9762023971244349	0.9834745260124422	6421277	6268466	6373796
1049038	1.0	0.9833854519076617	3226468	3226468	3280980
1287_CG	1.0	0.9833838592205806	6492847	6492847	6602556
1286_CC	0.9977241774906865	0.9831517229182821	4346121	4336230	4410540
1035933	0.9994525274374999	0.983149610633936	2465877	2464527	2506767
1365_B	1.0	0.9831169510589507	3382581	3382581	3440670
1021_BD	0.9804009733559534	0.9828302767930353	6231636	6109502	6216233
1285_AZ	1.0	0.9825465064333473	4128290	4128290	4201623
1220_BO	0.984139942805067	0.9821720981067441	8269264	8138113	8285832
1036734	0.9330364473680985	0.9821673206863724	2448078	2284146	2325618
1010920	1.0	0.9819209291463239	4448363	4448363	4530266
1048765	0.9848818294108564	0.9818855159993272	3626960	3572127	3638028
1139_M	0.9993434858174406	0.9817105055221155	4910785	4907561	4998990
1286_CO	1.0	0.9816029577854585	4383882	4383882	4466044
1139_O	0.9992801721408082	0.9811199424896652	2589508	2587644	2637439
1286_H	0.9982609348262125	0.9809461484004229	4956686	4948066	5044177
1220_AH	0.9911433114240419	0.9807785712213993	4298785	4260712	4344214
1220_AZ	1.0	0.9806983964261682	6520442	6520442	6648774
1021_M	0.9670594981035578	0.9805799937726172	5936643	5741087	5854787
1048906	0.9898514160081455	0.9805045477487963	4439240	4394188	4481558
1285_CM	0.9783150914352209	0.9804952224131942	5877221	5749774	5864153
1035978	0.9876412019889571	0.9804371950164185	2535198	2503866	2553826
evo_1220_W.025	0.9829200051029716	0.9802718009798826	4812882	4730678	4825884
1139_BL	0.9996809319246746	0.979938216408963	5042811	5041202	5144408
1365_G	0.9318109102129484	0.9794434354359257	3863096	3599675	3675225
1287_BZ	0.9987551475876458	0.9776506255430049	6711639	6703284	6856523
1285_BI	1.0	0.977262000316724	3782861	3782861	3870877
1287_AV	0.9907941293221343	0.9769209924202115	3791385	3756482	3845226
1220_AG	0.9832441570961582	0.9768578817969201	3516445	3457524	3539434
1030947	0.995963812499278	0.9768307392860941	9175986	9138950	9355715
1285_BZ	0.9703661663343838	0.9759529200142079	5555508	5390877	5523706
1287_CK	0.9919462164240497	0.975624220059995	3577449	3548637	3637299
1285_AR	0.9772240065855909	0.9755545820757832	5658414	5529538	5668097
1030770	0.993977870577	0.9754419722232484	2443986	2429268	2490428
1048933	0.9972767411949032	0.9753417972963411	4533539	4521193	4635496
1285_CH	1.0	0.9752221330400322	4193029	4193029	4299563
evo_1048972.019	0.9969034029318433	0.974945351601228	2947429	2938302	3013812
1030803	0.9893342999515236	0.9745398103961617	2289770	2265348	2324531
1053043	0.9971875316368346	0.9741198156529797	4731431	4718124	4843474
1021_A	1.0	0.973887598023982	2839231	2839231	2915358
1030857	0.9963111091140658	0.9738603655666057	5296714	5277175	5418821
1036611	0.989922044912058	0.973301674084757	2602909	2576677	2647357
evo_1036569.028	1.0	0.9729525789087893	3246698	3246698	3336954
1036620	1.0	0.972528735546306	3905017	3905017	4015323
1049074	1.0	0.9724508974601114	4978899	4978899	5119949
1285_BJ	0.9944977010265879	0.9724164460434911	3845847	3824686	3933177
1286_CL	1.0	0.9722473059201758	2859636	2859636	2941264
1287_CI	1.0	0.9721317343094287	4940390	4940390	5082017
1220_AQ	0.947465064752331	0.9718898307228261	4501614	4265122	4388483
1220_AU	0.9752005790328406	0.9716696186411011	4881243	4760191	4898981
1365_F	0.9775647045642333	0.9716281829660176	3668327	3586027	3690740
evo_1048987.032	0.9755738077417895	0.9714634960372512	3085049	3009693	3098102
1036602	0.999208230472892	0.9711580662117054	2442630	2440696	2513181
1021_BE	0.7563076306675569	0.9709946202715295	6658998	5036251	5186693
1287_AA	0.9997563881115484	0.9692184699388137	6268167	6266640	6465663
1036722	0.9955297511705495	0.9691955604158523	1967452	1958657	2020910
1049017	0.9993433668061846	0.9686470690951595	6799839	6795374	7015325
1036692	1.0	0.9685815625092294	2098893	2098893	2166976
1036671	0.992244002280927	0.9685364868658692	2600697	2580526	2664356
1048762	0.9706639083789723	0.9684751189929337	3266761	3170927	3274144
1036653	1.0	0.9684611899714234	5243798	5243798	5414567
1036662	0.9977880307171794	0.9682373816714621	3586397	3578464	3695854
1035972	0.994694071554011	0.9670426388930068	2295357	2283178	2360990
1286_BK	1.0	0.9669182391416045	4111902	4111902	4252585
1220_Z	0.9933079493906767	0.9667689699181323	5701242	5663089	5857748
1285_BK	1.0	0.9664014826342647	3344587	3344587	3460867
1286_CB	0.9653288796496257	0.9659337213899151	3963760	3826332	3961278
1049014	1.0	0.9652835268473666	5730841	5730841	5936951
1286_CQ	1.0	0.9651804754099669	3990696	3990696	4134663
1220_AV	1.0	0.9647471864909791	4526342	4526342	4691739
1139_AY	0.9979365838732723	0.9645915137730215	5660516	5648836	5856195
1285_BE	0.9995497062856908	0.9644019054224017	4543701	4541655	4709297
1139_BQ	0.9991890942909202	0.964221397654311	6322560	6317433	6551849
1048957	0.9836989729920571	0.9639604132980347	4070173	4003825	4153516
1287_CC	0.9971208395450538	0.9637525194489339	6021547	6004210	6230033
1286_X	1.0	0.9636362216164283	4317866	4317866	4480805
1030797	1.0	0.9620863659483532	3943770	3943770	4099185
1285_CA	1.0	0.9619564882229094	3119698	3119698	3243076
1030830	0.9707105180613289	0.9618951466011636	4855429	4713216	4899927
1285_Y	0.9585893190912653	0.9615848335094457	4982048	4775738	4966528
1030809	0.9765827077280185	0.9615758114587301	3493017	3411220	3547531
1220_W	0.9791446635960357	0.9615080185864981	4685899	4588173	4771851
1030818	0.997416010581959	0.9609933689032814	4097540	4086952	4252841
1030707	1.0	0.960931541646863	3825234	3825234	3980756
1139_AX	0.9906152827398064	0.9608326074642621	6304825	6245656	6500254
evo_1048972.030	1.0	0.9605231642246955	2939490	2939490	3060301
1048972	0.9885978576544115	0.9602991171093799	2911295	2878100	2997087
1286_BR	0.9992469827123003	0.9601210245637076	5173852	5169956	5384692
1220_G	0.9760587101387557	0.9592739517054344	6030168	5885798	6135680
1030773	0.9948686769344436	0.959120188224268	2468759	2456091	2560775
1286_K	0.9490403639034112	0.95882203339511	3845416	3649455	3806186
1036761	0.9850953343845462	0.9586084705568663	3853961	3796519	3960448
1030935	0.9881792018022487	0.957939647058621	6193152	6119944	6388653
1285_K	0.9917497944550776	0.9578633459906668	5385684	5341251	5576214
1036794	1.0	0.9574483933237519	3354903	3354903	3504004
1030821	1.0	0.9573787694888555	3932103	3932103	4107155
1030824	1.0	0.9568767076898483	2023156	2023156	2114333
1220_Q	0.9996459132104042	0.955935500799499	4617512	4615877	4828649
1021_S	0.9566536889705705	0.9556935476786577	5458596	5221986	5464080
1286_BQ	1.0	0.9556072716272243	5205856	5205856	5447694
1030710	0.9960184021749842	0.9546841641367153	4404262	4386726	4594950
1286_CJ	0.9607742826884409	0.9545421076421994	6800462	6533709	6844862
1035897	0.9994526866281087	0.954440355887522	3129834	3128121	3277440
1285_CC	0.9990358782705431	0.9543190326367039	2750690	2748038	2879580
1285_BQ	0.9986100832575417	0.9527476040775748	7129204	7119295	7472383
evo_1220_Q.021	1.0	0.9521750863775937	4477431	4477431	4702319
1285_BU	0.9689350607135655	0.9514034367777949	4651514	4507015	4737228
1285_AG	0.9886614996081163	0.9509533917646844	5109935	5051996	5312559
1030890	0.9988989021259201	0.9509506452302069	3194993	3191475	3356089
1285_CI	0.9762060614394342	0.9503252468806992	7374189	7198728	7575015
evo_1220_Q.034	0.9817897576952846	0.9502358716160909	4573580	4490294	4725452
1220_AK	0.9904389134170721	0.950092328808733	4383393	4341483	4569538
evo_1048972.034	1.0	0.9500448807706895	2895809	2895809	3048076
evo_1220_Q.030	0.9929339401372083	0.9492002771991116	4546664	4514537	4756148
1286_BH	0.9296074506329567	0.9489685144476616	5651493	5253670	5536190
1287_BL	1.0	0.9482634708797075	4178651	4178651	4406635
1049086	0.9989988858231714	0.9479489543117479	4316191	4311870	4548631
1036776	0.9396516806777367	0.9472430831619386	2459008	2310611	2439301
1036578	1.0	0.9469854621818642	2591117	2591117	2736174
1285_Z	0.9995663291564412	0.9468182716214101	3691740	3690139	3897410
1030767	0.9864200892264133	0.9466471810402507	1362601	1344097	1419850
1036542	0.9982618911833044	0.9460441450918111	4962290	4953665	5236188
1139_I	0.8545833720045292	0.945450942340372	5387300	4603897	4869525
1036605	0.9779533149867979	0.9453492672362662	4571617	4470828	4729287
1021_F	0.9896513373276861	0.9447787794300494	4783420	4733918	5010610
1030785	0.9991659557152233	0.9443620432969916	2722877	2720606	2880893
1286_Q	0.9863485434088849	0.9443462646583182	5729645	5651427	5984486
1035909	0.9977881717278516	0.9441692701037322	2685109	2679170	2837595
1139_AK	0.9991444779058195	0.9409396767187475	4186917	4183335	4445912
1048780	1.0	0.940917721757219	7749197	7749197	8235786
1030815	0.9996916845870648	0.9408730928990239	3350465	3349432	3559919
1048576	0.942365233911185	0.9405163050758732	2905590	2738127	2911302
1036674	1.0	0.9373532399755143	2604690	2604690	2778771
1139_CC	0.9987187200322055	0.935444657537761	3139829	3135806	3352209
1286_BF	0.9996692325286676	0.9348668887882513	4625606	4624076	4946240
1286_AJ	0.9976154894789927	0.9348331284912291	3079458	3072115	3286271
1139_BE	0.9613184345594525	0.9347399494166885	6209728	5969526	6386296
1035936	0.9492574601979541	0.9340040945973467	2478453	2352690	2518929
1286_L	0.9002247128800432	0.9339938408415864	5273841	4747642	5083162
1036779	0.8977273463464566	0.9339377687847181	5556852	4988538	5341403
1030956	0.9937483478084114	0.9336615520897454	3945517	3920851	4199435
1036752	0.9613724192457621	0.9331966820876983	3742559	3597993	3855557
1048768	0.9394480008078155	0.9311828279211098	3307686	3107399	3337045
1030860	0.9976290384473273	0.9309062692509158	4492692	4482040	4814706
1036560	0.995302634534844	0.9282578036378002	2568461	2556396	2753972
1030833	0.9996437962522418	0.9261724026011829	5092591	5090777	5496576
1030749	0.9925083821008017	0.9247937710727113	4065210	4034755	4362870
1286_BY	0.9972058714365445	0.9209092536335742	3637270	3627107	3938615
1036593	0.9986181661057725	0.9208295970543887	3962126	3956651	4296833
1036650	0.9815760538250103	0.9199725779262359	4661922	4576031	4974095
1036773	1.0	0.9177366032125294	2733216	2733216	2978214
1287_B	1.0	0.9171256399198177	6235086	6235086	6798508
1048954	1.0	0.9157153148716576	4157777	4157777	4540469
1286_CE	0.999593261717234	0.9146077443226218	4509042	4507208	4928023
evo_1048963.035	0.9996754932369467	0.914258180330363	4875091	4873509	5330561
1048951	1.0	0.9128166786919681	3981375	3981375	4361637
1287_BV	0.9957453999178364	0.9122743441338088	4254924	4236821	4644240
1036572	0.9995039187359988	0.9096160125088153	2614491	2613194	2872854
1036806	1.0	0.9071642853369588	3262825	3262825	3596730
1036659	0.9725249057273602	0.906277169031309	5171702	5029609	5549747
1285_AI	0.9470916105336566	0.9061981910250373	4926988	4666309	5149325
1048903	0.9992378593961577	0.9056038609007241	4865244	4861536	5368281
1286_CG	1.0	0.90502024764192	3457133	3457133	3819951
1139_F	0.9881635720452651	0.9040174324638561	3808328	3763251	4162808
evo_1030827.033	0.9946896606309237	0.9022823574407268	4055673	4034136	4471035
1285_C	0.9767512950393737	0.9010083415713365	3693324	3607459	4003802
1365_E	0.9980815664860714	0.8971424232861	4688200	4679206	5215678
1049002	0.9997554396544515	0.8966655065977565	4411999	4410920	4919248
1220_CC	0.9893278086036769	0.8964679281407432	6198071	6131924	6840093
1285_AW	0.9993072557311373	0.8955580684636755	3953840	3951101	4411887
1287_CL	0.9864835012500527	0.8954411504181393	4934192	4867499	5435867
1021_L	0.9981764704126354	0.8931965811183031	4689806	4681254	5241012
1139_P	0.9954923141499774	0.8911269157197186	6289480	6261129	7026080
1220_AA	0.9978890623485522	0.8909158798937558	4849030	4838794	5431258
1139_BY	0.9989207479765295	0.8897347322762612	5904089	5897717	6628624
1285_Q	0.9165490939856411	0.8887708005878268	5084798	4660467	5243722
evo_1048975.026	0.9925048877922104	0.8887180291297081	4020220	3990088	4489712
1139_AC	0.986716908505071	0.8871701989154418	4809272	4745390	5348906
1285_AT	0.9056527058451876	0.8857346733167374	4355737	3944785	4453687
1030911	0.9642511602511602	0.8825377534197835	1831500	1766026	2001077
1139_CB	0.9991632568107804	0.8790870819065817	5952842	5947861	6765952
1285_AQ	1.0	0.8789526591245387	3871739	3871739	4404946
1036617	0.9154858705718791	0.8768164312155426	2766354	2532558	2888356
1285_CB	0.9872863270555697	0.8761110108070465	4472665	4415801	5040230
1286_C	1.0	0.8704379452022394	3753647	3753647	4312366
evo_1036569.020	1.0	0.87009684629066	2787022	2787022	3203117
1030839	0.9793947486248206	0.8684585272039306	5625993	5510068	6344653
1036584	0.9502073330538623	0.867005831925319	2841081	2699616	3113723
1285_AO	0.9686089598224088	0.8660206576556343	4203811	4071849	4701792
1035948	0.9881557609269065	0.8588451715211635	2814955	2781614	3238784
1048963	0.9039205130830417	0.8586145909451901	5000672	4520210	5264539
1285_AE	1.0	0.857003134225585	4331191	4331191	5053880
1285_AF	0.9822683678511724	0.8540788371919638	5854509	5750699	6733218
1035999	1.0	0.8444064421566189	1537616	1537616	1820943
1220_C	1.0	0.843968955063999	3706131	3706131	4391312
1220_BC	0.9907329742502624	0.8427865333689607	8111772	8036600	9535748
1021_W	1.0	0.8415419598728321	4160862	4160862	4944331
1036665	0.9660435350435703	0.8373241798613194	2439506	2356669	2814524
1036713	0.9983423530716412	0.8255334844518026	3634067	3628043	4394786
1287_CM	0.9725901233159185	0.8249510891732514	5398492	5250520	6364644
1036581	0.9873713080411839	0.8222432344063434	3298283	3256630	3960665
1030704	0.9334808212297071	0.8174979199035377	2713443	2532947	3098414
1285_X	1.0	0.8130792308451632	3253565	3253565	4001535
1285_BY	1.0	0.8064420479003526	3522055	3522055	4367400
1139_U	0.9436682655862003	0.800747085427987	5359661	5057742	6316279
1286_AK	0.9967723887031325	0.7851617874412838	3508477	3497153	4454054
1286_N	1.0	0.7701301739115457	2772196	2772196	3599646
evo_1052962.024	1.0	0.7490897302488768	1915579	1915579	2557209
evo_1036662.017	0.9759629028883462	0.7438832029658728	2896398	2826777	3800028
1285_BC	1.0	0.7295644130114048	3115313	3115313	4270100
evo_1036662.016	NA	0.0	0	0	3839230
1139_BH	NA	0.0	0	0	4449724
1021_BA	NA	0.0	0	0	4427657
1286_BO	NA	0.0	0	0	5029833
1285_CD	NA	0.0	0	0	3367037
1286_AS	NA	0.0	0	0	4213272
1285_AH	NA	0.0	0	0	3127048
1286_AA	NA	0.0	0	0	3783235
1048987	NA	0.0	0	0	3087021
1030917	NA	0.0	0	0	2976284
1286_CA	NA	0.0	0	0	5316856
evo_1048987.039	NA	0.0	0	0	3009458
1021_B	NA	0.0	0	0	3621509
